task_id,symbol,file,status
websockets__handshake_parse_core__001,websockets.datastructures.Headers,websockets/datastructures.py,statically_mapped
websockets__handshake_parse_core__001,websockets.server.ServerProtocol.process_request,websockets/server.py,statically_mapped
websockets__handshake_parse_core__001,websockets.utils.accept_key,websockets/utils.py,statically_mapped
werkzeug__routing_core__001,werkzeug.routing.Map,werkzeug/routing/map.py,statically_mapped
werkzeug__routing_core__001,werkzeug.routing.Rule,werkzeug/routing/rules.py,statically_mapped
werkzeug__routing_core__001,werkzeug.routing.MapAdapter,werkzeug/routing/map.py,statically_mapped
werkzeug__routing_core__001,werkzeug.routing.Subdomain,werkzeug/routing/rules.py,statically_mapped
werkzeug__routing_core__001,werkzeug.routing.Submount,werkzeug/routing/rules.py,statically_mapped
wheel__metadata_normalize_core__hard3_001,wheel._metadata.safe_name,src/wheel/_metadata.py,statically_mapped
wheel__metadata_normalize_core__hard3_001,wheel.wheelfile.WheelFile,src/wheel/wheelfile.py,statically_mapped
wsproto__frame_parse_core__001,wsproto.frame_protocol.FrameProtocol,wsproto/frame_protocol.py,statically_mapped
wsproto__frame_parse_core__001,wsproto.frame_protocol.Opcode,wsproto/frame_protocol.py,statically_mapped
wsproto__frame_parse_core__001,wsproto.frame_protocol.ParseFailed,wsproto/frame_protocol.py,statically_mapped
xmltodict__xml_parse_core__001,xmltodict.parse,xmltodict.py,statically_mapped
xmltodict__xml_parse_core__001,xmltodict.unparse,xmltodict.py,statically_mapped
xmltodict__xml_parse_core__001,xmltodict.ParsingInterrupted,xmltodict.py,statically_mapped
xmltodict__xml_parse_core__001,xmltodict._DictSAXHandler,xmltodict.py,statically_mapped
xmltodict__xml_parse_core__001,xmltodict._emit,xmltodict.py,statically_mapped
xmltodict__xml_parse_core__001,xmltodict._process_namespace,xmltodict.py,statically_mapped
yamale__schema_validate_core__hard3_001,yamale.make_schema,yamale/yamale.py,statically_mapped
yamale__schema_validate_core__hard3_001,yamale.validate,yamale/yamale.py,statically_mapped
yarl__url_model_core__001,yarl.URL,yarl/_url.py,statically_mapped
yarl__url_model_core__001,yarl._parse.split_url,yarl/_parse.py,statically_mapped
yarl__url_model_core__001,yarl._path.normalize_path,yarl/_path.py,statically_mapped
yarl__url_model_core__001,yarl._query.get_str_query,yarl/_query.py,statically_mapped
yarl__url_model_core__001,yarl._quoters.QUOTER,yarl/_quoters.py,statically_mapped
yarl__url_model_core__001,yarl._url.URL.join,yarl/_url.py,statically_mapped
yarl__url_model_core__001,yarl._url.URL.with_query,yarl/_url.py,statically_mapped
yarl__url_model_core__001,yarl._url.URL.update_query,yarl/_url.py,statically_mapped
yarl__url_model_core__001,yarl._url.URL.joinpath,yarl/_url.py,statically_mapped
